ticker,name,status,has_ai_disclosure,total_ai_mentions,cat_core_ai,cat_ai_tech,cat_ai_risk,cat_ai_infra,cat_ai_regulation,cat_mit4_malicious,cat_mit5_human,cat_mit6_socio,cat_mit6_environ,cat_mit7_safety,kw_nvidia,kw_data_center,kw_gpu,kw_sustainability,kw_compute,kw_ai_model,kw_misuse,kw_generative_ai,kw_llm,kw_bias,kw_ai_system,kw_algorithm,kw_ai_regulation,kw_eu_ai_act,kw_disinformation,kw_misinformation,kw_automation,kw_artificial_intelligence,kw_autonomous,kw_cyberattack,kw_manipulation,kw_machine_learning,kw_large_language_model,kw_carbon_footprint,kw_environmental_impact,kw_robotics,kw_uncontrollable,kw_misalignment,kw_explainability,kw_predictive_analytics,kw_energy_consumption,kw_labor_disruption,kw_responsible_ai,kw_ai_governance,kw_ai_agent,kw_natural_language_processing,kw_training_data,kw_agentic,kw_adversarial,kw_algorithmic_accountability,kw_dual-use,kw_overreliance,kw_computer_vision,kw_monopol,kw_human_oversight,kw_neural_network,kw_hallucination,kw_nlp,kw_over-reliance,kw_ai_legislation,kw_ai_ethics,kw_jailbreak
AWR,AMERICAN STATES WATER CO,analyzed,True,4,1,0,0,0,0,2,0,0,0,1,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
REVG,"REV Group, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNLI,Denali Therapeutics Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFNC,SIMMONS FIRST NATIONAL CORP,analyzed,True,3,0,0,0,3,0,0,0,0,0,0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AVNT,AVIENT CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LRN,"Stride, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXI,STANDEX INTERNATIONAL CORP/DE/,analyzed,True,1,0,0,0,1,0,0,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VC,VISTEON CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AKR,ACADIA REALTY TRUST,analyzed,True,2,0,0,0,2,0,0,0,0,0,0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RHI,ROBERT HALF INC.,analyzed,True,37,12,4,4,8,0,6,0,0,3,0,,,,3.0,8.0,,3.0,4.0,,3.0,,2.0,,,,,,5.0,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COTY,COTY INC.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APPN,APPIAN CORP,analyzed,True,44,22,13,3,2,0,4,0,0,0,0,,,,,2.0,1.0,3.0,9.0,,3.0,3.0,,,,,,11.0,1.0,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBRG,"DigitalBridge Group, Inc.",analyzed,True,6,3,0,0,3,0,0,0,0,0,0,,3.0,,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBAI,"BigBear.ai Holdings, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SLNO,SOLENO THERAPEUTICS INC,analyzed,True,4,3,0,1,0,0,0,0,0,0,0,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HG,"Hamilton Insurance Group, Ltd.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEAM,Beam Therapeutics Inc.,analyzed,True,9,9,0,0,0,0,0,0,0,0,0,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AAP,ADVANCE AUTO PARTS INC,analyzed,True,9,0,1,0,6,0,0,0,0,2,0,,,,2.0,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WDFC,WD 40 CO,analyzed,True,11,4,0,0,0,0,4,0,0,3,0,,,,3.0,,,1.0,,1.0,,,,,,,,,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TDW,TIDEWATER INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKV,BKV Corp,analyzed,True,2,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
PFS,PROVIDENT FINANCIAL SERVICES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BOH,BANK OF HAWAII CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CVBF,CVB FINANCIAL CORP,analyzed,True,4,0,0,1,2,0,1,0,0,0,0,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATRA,"Atlanta Braves Holdings, Inc.",analyzed,True,6,1,0,0,2,0,3,0,0,0,0,,,,,2.0,,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TR,TOOTSIE ROLL INDUSTRIES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTON,"PELOTON INTERACTIVE, INC.",analyzed,True,17,8,2,2,1,0,3,0,0,1,0,,,,1.0,1.0,,1.0,,1.0,2.0,,2.0,,,,,,5.0,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DXC,DXC Technology Co,analyzed,True,30,8,4,2,5,0,3,0,0,8,0,,3.0,,7.0,2.0,,,5.0,,2.0,,3.0,,,,,1.0,2.0,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUPN,"SUPERNUS PHARMACEUTICALS, INC.",analyzed,True,2,2,0,0,0,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASH,ASHLAND INC.,analyzed,True,5,1,0,0,1,0,0,0,0,3,0,,1.0,,3.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUBT,Quantum Computing Inc.,analyzed,True,41,0,1,0,39,0,1,0,0,0,0,,1.0,,,38.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IPAR,INTERPARFUMS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAVE,Dave Inc./DE,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RNG,"RingCentral, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LFST,"LifeStance Health Group, Inc.",analyzed,True,5,0,0,1,1,0,0,0,0,3,0,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACLS,AXCELIS TECHNOLOGIES INC,analyzed,True,13,3,1,0,3,0,2,0,0,4,0,,,,3.0,3.0,,2.0,,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
RCUS,"Arcus Biosciences, Inc.",analyzed,True,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UE,Urban Edge Properties,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MTRN,MATERION Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DNOW,DNOW Inc.,analyzed,True,5,4,0,0,0,0,0,0,0,1,0,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLMA,"Olema Pharmaceuticals, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CTRI,"Centuri Holdings, Inc.",analyzed,True,5,0,0,0,3,0,1,0,0,1,0,,,,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FFBC,FIRST FINANCIAL BANCORP /OH/,analyzed,True,13,3,0,0,8,0,2,0,0,0,0,,,,,8.0,,,,3.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PRK,PARK NATIONAL CORP /OH/,analyzed,True,12,4,0,0,6,0,0,0,0,2,0,,,,,6.0,,,,4.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
CWT,CALIFORNIA WATER SERVICE GROUP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGRC,MCGRATH RENTCORP,analyzed,True,3,2,0,0,1,0,0,0,0,0,0,,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPNT,SiriusPoint Ltd,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HUBG,"Hub Group, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOG,"HARLEY-DAVIDSON, INC.",analyzed,True,12,7,0,0,0,0,3,0,1,1,0,,,,1.0,,,3.0,,1.0,,,,,,,,,6.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
KSS,KOHLS Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYRE,"Spyre Therapeutics, Inc.",analyzed,True,8,8,0,0,0,0,0,0,0,0,0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSIT,INSIGHT ENTERPRISES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OII,OCEANEERING INTERNATIONAL INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALRM,"Alarm.com Holdings, Inc.",analyzed,True,23,1,16,0,5,0,1,0,0,0,0,,,,,5.0,,1.0,,1.0,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
WAFD,WAFD INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMPR,KEMPER Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSGE,Madison Square Garden Entertainment Corp.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BHC,Bausch Health Companies Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRND,Grindr Inc.,analyzed,True,20,9,3,1,7,0,0,0,0,0,0,,3.0,,,4.0,,,2.0,,1.0,,2.0,,,,,1.0,4.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BB,BLACKBERRY Ltd,analyzed,True,13,6,1,1,2,0,3,0,0,0,0,,1.0,,,1.0,,,4.0,,1.0,,,,,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CSTM,CONSTELLIUM SE,analyzed,True,8,0,0,0,0,0,0,0,0,8,0,,,,6.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CMPO,"CompoSecure, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEF,"Chefs' Warehouse, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBC,Invesco DB Commodity Index Tracking Fund,analyzed,True,7,1,0,0,4,0,1,1,0,0,0,,,,,4.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITGR,Integer Holdings Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CON,"Concentra Group Holdings Parent, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLN,OLIN Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FA,FIRST ADVANTAGE CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DRVN,Driven Brands Holdings Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXO,"RXO, Inc.",analyzed,True,4,1,0,0,1,0,2,0,0,0,0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACMR,"ACM Research, Inc.",analyzed,True,4,0,1,0,0,0,0,0,1,2,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
KLIC,KULICKE & SOFFA INDUSTRIES INC,analyzed,True,19,2,0,0,5,0,6,0,0,5,1,,2.0,,4.0,3.0,,4.0,,,,,,,,,,,2.0,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
GT,GOODYEAR TIRE & RUBBER CO /OH/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CIVI,"CIVITAS RESOURCES, INC.",analyzed,True,10,0,0,1,0,0,0,4,0,5,0,,,,2.0,,,,,,1.0,,,,,,,,,,,4.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
CAKE,CHEESECAKE FACTORY INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CNXC,Concentrix Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EWTX,"Edgewise Therapeutics, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CUBI,"Customers Bancorp, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DBD,"DIEBOLD NIXDORF, Inc",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TGLS,Tecnoglass Inc.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRMK,TRUSTMARK CORP,analyzed,True,3,1,0,0,1,0,1,0,0,0,0,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BKD,Brookdale Senior Living Inc.,analyzed,True,2,1,0,0,0,0,1,0,0,0,0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLUS,EPLUS INC,analyzed,True,23,5,4,1,9,0,3,0,0,0,1,,6.0,,,3.0,,2.0,2.0,2.0,,,,,,,,4.0,,,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,
FCPT,"Four Corners Property Trust, Inc.",analyzed,True,2,0,0,0,0,0,1,0,0,1,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
HCI,"HCI Group, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWR,QUAKER CHEMICAL CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INSW,"International Seaways, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AYR,Aircastle LTD,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEZL,Sezzle Inc.,analyzed,True,18,7,1,0,2,0,7,1,0,0,0,,,,,2.0,,1.0,,7.0,,,1.0,,,,,,,,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CURB,Curbline Properties Corp.,analyzed,True,15,2,0,0,5,0,0,0,0,8,0,,2.0,,7.0,3.0,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMR,"Alpha Metallurgical Resources, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CRGY,Crescent Energy Co,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DKL,"Delek Logistics Partners, LP",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PTEN,PATTERSON UTI ENERGY INC,analyzed,True,21,1,5,0,1,0,1,0,0,13,0,,,,11.0,1.0,,,,,,,,,,,,5.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
GEO,GEO GROUP INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OI,"O-I Glass, Inc. /DE/",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RUM,Rumble Inc.,analyzed,True,19,1,2,3,9,0,3,0,1,0,0,,5.0,,,4.0,,1.0,,,3.0,,2.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
USAR,"USA Rare Earth, Inc.",analyzed,True,13,0,2,0,3,0,4,0,0,4,0,,,,,3.0,,,,,,,,,,,,,,,4.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
LION,Lionsgate Studios Corp.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEI,Douglas Emmett Inc,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DIOD,DIODES INC /DEL/,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALKT,"ALKAMI TECHNOLOGY, INC.",analyzed,True,21,6,0,0,13,0,2,0,0,0,0,,6.0,,,7.0,,2.0,,,,,,,,,,,4.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MGNI,"MAGNITE, INC.",analyzed,True,20,6,8,0,4,0,2,0,0,0,0,,3.0,,,1.0,,2.0,,,,,4.0,,,,,4.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HRMY,"Harmony Biosciences Holdings, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADPT,Adaptive Biotechnologies Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KNTK,Kinetik Holdings Inc.,analyzed,True,13,0,0,0,0,0,1,1,0,11,0,,,,11.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIC,"TIC Solutions, Inc.",analyzed,True,7,3,1,0,2,0,1,0,0,0,0,,,,,2.0,,,,,,,1.0,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IBRX,"ImmunityBio, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XRAY,DENTSPLY SIRONA Inc.,analyzed,True,13,3,0,0,4,0,5,0,0,1,0,,1.0,,,3.0,,,,,,,,,,,,,2.0,,5.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
NBTB,NBT BANCORP INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CLVT,CLARIVATE PLC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PGNY,"Progyny, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LC,LendingClub Corp,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BANR,BANNER CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TRN,TRINITY INDUSTRIES INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLO,FLOWERS FOODS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EYE,"National Vision Holdings, Inc.",analyzed,True,1,0,0,0,1,0,0,0,0,0,0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BBT,Beacon Financial Corp,analyzed,True,11,3,2,0,3,0,2,1,0,0,0,,,,,3.0,,,,,,,1.0,,,,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
EXTR,EXTREME NETWORKS INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RXRX,"RECURSION PHARMACEUTICALS, INC.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRPT,"Sarepta Therapeutics, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IVT,InvenTrust Properties Corp.,analyzed,True,7,2,0,0,1,0,1,0,0,3,0,,,,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
PHIN,PHINIA INC.,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HI,"Hillenbrand, Inc.",analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FRME,FIRST MERCHANTS CORP,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SM,SM Energy Co,analyzed,True,14,5,1,1,1,0,2,0,0,3,1,,,,,1.0,,,,,1.0,,1.0,,,,,,2.0,,2.0,,3.0,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
KMT,KENNAMETAL INC,analyzed,False,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
