name,sector,country,founded,tags
Robotics Company 85,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 86,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 87,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 88,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 89,Robotics,CAN,2018,"['robotics', 'automation']"
Robotics Company 90,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 91,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 92,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 93,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 94,Robotics,CAN,2023,"['robotics', 'automation']"
Robotics Company 95,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 96,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 97,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 98,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 99,Robotics,CAN,2009,"['robotics', 'automation']"
Robotics Company 100,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 101,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 102,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 103,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 104,Robotics,CAN,2014,"['robotics', 'automation']"
Robotics Company 105,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 106,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 107,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 108,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 109,Robotics,CAN,2019,"['robotics', 'automation']"
Robotics Company 110,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 111,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 112,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 113,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 114,Robotics,CAN,2005,"['robotics', 'automation']"
Robotics Company 115,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 116,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 117,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 118,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 119,Robotics,CAN,2010,"['robotics', 'automation']"
Robotics Company 120,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 121,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 122,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 123,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 124,Robotics,CAN,2015,"['robotics', 'automation']"
Robotics Company 125,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 126,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 127,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 128,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 129,Robotics,CAN,2020,"['robotics', 'automation']"
Robotics Company 130,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 131,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 132,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 133,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 134,Robotics,CAN,2006,"['robotics', 'automation']"
Robotics Company 135,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 136,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 137,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 138,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 139,Robotics,CAN,2011,"['robotics', 'automation']"
Robotics Company 140,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 141,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 142,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 143,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 144,Robotics,CAN,2016,"['robotics', 'automation']"
Robotics Company 145,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 146,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 147,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 148,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 149,Robotics,CAN,2021,"['robotics', 'automation']"
Robotics Company 150,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 151,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 152,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 153,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 154,Robotics,CAN,2007,"['robotics', 'automation']"
Robotics Company 155,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 156,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 157,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 158,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 159,Robotics,CAN,2012,"['robotics', 'automation']"
Robotics Company 160,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 161,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 162,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 163,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 164,Robotics,CAN,2017,"['robotics', 'automation']"
Robotics Company 165,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 166,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 167,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 168,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 169,Robotics,CAN,2022,"['robotics', 'automation']"
Robotics Company 170,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 171,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 172,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 173,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 174,Robotics,CAN,2008,"['robotics', 'automation']"
Robotics Company 175,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 176,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 177,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 178,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 179,Robotics,CAN,2013,"['robotics', 'automation']"
Robotics Company 180,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 181,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 182,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 183,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 184,Robotics,CAN,2018,"['robotics', 'automation']"
Robotics Company 185,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 186,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 187,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 188,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 189,Robotics,CAN,2023,"['robotics', 'automation']"
Robotics Company 190,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 191,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 192,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 193,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 194,Robotics,CAN,2009,"['robotics', 'automation']"
Robotics Company 195,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 196,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 197,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 198,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 199,Robotics,CAN,2014,"['robotics', 'automation']"
Robotics Company 200,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 201,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 202,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 203,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 204,Robotics,CAN,2019,"['robotics', 'automation']"
Robotics Company 205,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 206,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 207,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 208,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 209,Robotics,CAN,2005,"['robotics', 'automation']"
Robotics Company 210,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 211,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 212,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 213,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 214,Robotics,CAN,2010,"['robotics', 'automation']"
Robotics Company 215,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 216,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 217,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 218,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 219,Robotics,CAN,2015,"['robotics', 'automation']"
Robotics Company 220,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 221,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 222,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 223,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 224,Robotics,CAN,2020,"['robotics', 'automation']"
Robotics Company 225,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 226,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 227,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 228,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 229,Robotics,CAN,2006,"['robotics', 'automation']"
Robotics Company 230,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 231,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 232,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 233,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 234,Robotics,CAN,2011,"['robotics', 'automation']"
Robotics Company 235,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 236,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 237,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 238,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 239,Robotics,CAN,2016,"['robotics', 'automation']"
Robotics Company 240,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 241,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 242,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 243,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 244,Robotics,CAN,2021,"['robotics', 'automation']"
Robotics Company 245,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 246,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 247,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 248,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 249,Robotics,CAN,2007,"['robotics', 'automation']"
Robotics Company 250,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 251,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 252,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 253,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 254,Robotics,CAN,2012,"['robotics', 'automation']"
Robotics Company 255,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 256,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 257,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 258,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 259,Robotics,CAN,2017,"['robotics', 'automation']"
Robotics Company 260,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 261,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 262,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 263,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 264,Robotics,CAN,2022,"['robotics', 'automation']"
Robotics Company 265,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 266,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 267,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 268,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 269,Robotics,CAN,2008,"['robotics', 'automation']"
Robotics Company 270,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 271,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 272,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 273,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 274,Robotics,CAN,2013,"['robotics', 'automation']"
Robotics Company 275,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 276,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 277,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 278,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 279,Robotics,CAN,2018,"['robotics', 'automation']"
Robotics Company 280,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 281,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 282,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 283,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 284,Robotics,CAN,2023,"['robotics', 'automation']"
Robotics Company 285,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 286,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 287,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 288,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 289,Robotics,CAN,2009,"['robotics', 'automation']"
Robotics Company 290,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 291,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 292,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 293,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 294,Robotics,CAN,2014,"['robotics', 'automation']"
Robotics Company 295,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 296,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 297,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 298,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 299,Robotics,CAN,2019,"['robotics', 'automation']"
Robotics Company 300,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 301,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 302,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 303,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 304,Robotics,CAN,2005,"['robotics', 'automation']"
Robotics Company 305,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 306,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 307,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 308,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 309,Robotics,CAN,2010,"['robotics', 'automation']"
Robotics Company 310,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 311,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 312,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 313,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 314,Robotics,CAN,2015,"['robotics', 'automation']"
Robotics Company 315,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 316,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 317,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 318,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 319,Robotics,CAN,2020,"['robotics', 'automation']"
Robotics Company 320,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 321,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 322,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 323,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 324,Robotics,CAN,2006,"['robotics', 'automation']"
Robotics Company 325,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 326,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 327,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 328,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 329,Robotics,CAN,2011,"['robotics', 'automation']"
Robotics Company 330,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 331,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 332,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 333,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 334,Robotics,CAN,2016,"['robotics', 'automation']"
Robotics Company 335,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 336,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 337,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 338,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 339,Robotics,CAN,2021,"['robotics', 'automation']"
Robotics Company 340,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 341,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 342,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 343,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 344,Robotics,CAN,2007,"['robotics', 'automation']"
Robotics Company 345,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 346,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 347,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 348,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 349,Robotics,CAN,2012,"['robotics', 'automation']"
Robotics Company 350,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 351,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 352,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 353,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 354,Robotics,CAN,2017,"['robotics', 'automation']"
Robotics Company 355,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 356,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 357,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 358,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 359,Robotics,CAN,2022,"['robotics', 'automation']"
Robotics Company 360,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 361,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 362,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 363,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 364,Robotics,CAN,2008,"['robotics', 'automation']"
Robotics Company 365,Robotics,USA,2009,"['robotics', 'automation']"
Robotics Company 366,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 367,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 368,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 369,Robotics,CAN,2013,"['robotics', 'automation']"
Robotics Company 370,Robotics,USA,2014,"['robotics', 'automation']"
Robotics Company 371,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 372,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 373,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 374,Robotics,CAN,2018,"['robotics', 'automation']"
Robotics Company 375,Robotics,USA,2019,"['robotics', 'automation']"
Robotics Company 376,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 377,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 378,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 379,Robotics,CAN,2023,"['robotics', 'automation']"
Robotics Company 380,Robotics,USA,2005,"['robotics', 'automation']"
Robotics Company 381,Robotics,USA,2006,"['robotics', 'automation']"
Robotics Company 382,Robotics,USA,2007,"['robotics', 'automation']"
Robotics Company 383,Robotics,USA,2008,"['robotics', 'automation']"
Robotics Company 384,Robotics,CAN,2009,"['robotics', 'automation']"
Robotics Company 385,Robotics,USA,2010,"['robotics', 'automation']"
Robotics Company 386,Robotics,USA,2011,"['robotics', 'automation']"
Robotics Company 387,Robotics,USA,2012,"['robotics', 'automation']"
Robotics Company 388,Robotics,USA,2013,"['robotics', 'automation']"
Robotics Company 389,Robotics,CAN,2014,"['robotics', 'automation']"
Robotics Company 390,Robotics,USA,2015,"['robotics', 'automation']"
Robotics Company 391,Robotics,USA,2016,"['robotics', 'automation']"
Robotics Company 392,Robotics,USA,2017,"['robotics', 'automation']"
Robotics Company 393,Robotics,USA,2018,"['robotics', 'automation']"
Robotics Company 394,Robotics,CAN,2019,"['robotics', 'automation']"
Robotics Company 395,Robotics,USA,2020,"['robotics', 'automation']"
Robotics Company 396,Robotics,USA,2021,"['robotics', 'automation']"
Robotics Company 397,Robotics,USA,2022,"['robotics', 'automation']"
Robotics Company 398,Robotics,USA,2023,"['robotics', 'automation']"
Robotics Company 399,Robotics,CAN,2005,"['robotics', 'automation']"
IonQ,Quantum Computing,USA,2015,['quantum computing']
Rigetti,Quantum Computing,USA,2015,['quantum computing']
D-Wave,Quantum Computing,CAN,2015,['quantum computing']
PsiQuantum,Quantum Computing,USA,2015,['quantum computing']
Atom Computing,Quantum Computing,USA,2015,['quantum computing']
QuEra,Quantum Computing,USA,2015,['quantum computing']
Xanadu,Quantum Computing,USA,2015,['quantum computing']
IQM,Quantum Computing,USA,2015,['quantum computing']
Pasqal,Quantum Computing,USA,2015,['quantum computing']
Alpine Quantum Technologies,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 10,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 11,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 12,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 13,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 14,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 15,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 16,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 17,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 18,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 19,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 20,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 21,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 22,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 23,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 24,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 25,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 26,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 27,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 28,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 29,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 30,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 31,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 32,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 33,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 34,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 35,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 36,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 37,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 38,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 39,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 40,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 41,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 42,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 43,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 44,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 45,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 46,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 47,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 48,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 49,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 50,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 51,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 52,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 53,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 54,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 55,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 56,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 57,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 58,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 59,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 60,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 61,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 62,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 63,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 64,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 65,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 66,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 67,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 68,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 69,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 70,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 71,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 72,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 73,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 74,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 75,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 76,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 77,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 78,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 79,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 80,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 81,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 82,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 83,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 84,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 85,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 86,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 87,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 88,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 89,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 90,Quantum Computing,USA,2015,['quantum computing']
Quantum Company 91,Quantum Computing,USA,2016,['quantum computing']
Quantum Company 92,Quantum Computing,USA,2017,['quantum computing']
Quantum Company 93,Quantum Computing,USA,2018,['quantum computing']
Quantum Company 94,Quantum Computing,USA,2019,['quantum computing']
Quantum Company 95,Quantum Computing,USA,2020,['quantum computing']
Quantum Company 96,Quantum Computing,USA,2021,['quantum computing']
Quantum Company 97,Quantum Computing,USA,2022,['quantum computing']
Quantum Company 98,Quantum Computing,USA,2023,['quantum computing']
Quantum Company 99,Quantum Computing,USA,2015,['quantum computing']
Materials Company 0,Advanced Materials,USA,2000,"['materials science', 'nanotechnology']"
Materials Company 1,Advanced Materials,USA,2001,"['materials science', 'nanotechnology']"
Materials Company 2,Advanced Materials,USA,2002,"['materials science', 'nanotechnology']"
Materials Company 3,Advanced Materials,USA,2003,"['materials science', 'nanotechnology']"
Materials Company 4,Advanced Materials,USA,2004,"['materials science', 'nanotechnology']"
Materials Company 5,Advanced Materials,USA,2005,"['materials science', 'nanotechnology']"
Materials Company 6,Advanced Materials,USA,2006,"['materials science', 'nanotechnology']"
Materials Company 7,Advanced Materials,USA,2007,"['materials science', 'nanotechnology']"
Materials Company 8,Advanced Materials,USA,2008,"['materials science', 'nanotechnology']"
Materials Company 9,Advanced Materials,USA,2009,"['materials science', 'nanotechnology']"
Materials Company 10,Advanced Materials,USA,2010,"['materials science', 'nanotechnology']"
